Area Code,Ddate,Market,Market Size,Product,Product Type,State,Type,Budget Cogs,Budget Margin,Budget Profit,Budget Sales,Coffee Sales,Cogs,Inventory,Margin,Marketing,Number of Records,Number Of Records,Profit,Total Expenses
959,4/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,70,30,130,178,80,494,98,30,1,1,34,64
860,5/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,173,77,529,96,29,1,1,33,63
203,6/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,169,76,580,93,28,1,1,32,61
959,7/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,169,76,613,93,28,1,1,32,61
860,8/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,70,30,120,160,72,606,88,27,1,1,28,60
959,9/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,60,20,110,150,67,599,83,25,1,1,24,59
959,10/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,40,50,30,90,177,79,593,98,30,1,1,34,64
860,11/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,70,30,130,184,82,601,102,31,1,1,38,64
475,12/1/12,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,60,20,110,153,68,619,85,25,1,1,27,58
860,1/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,80,40,140,213,85,494,105,32,1,1,62,68
475,2/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,90,50,150,206,86,484,107,32,1,1,61,66
959,3/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,80,40,140,201,85,476,104,32,1,1,58,65
203,4/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,70,30,130,190,80,494,98,30,1,1,50,64
475,5/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,171,77,529,96,29,1,1,46,59
860,6/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,167,76,580,93,28,1,1,44,57
860,7/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,80,40,130,167,76,613,93,28,1,1,44,57
959,8/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,70,30,120,159,72,606,88,27,1,1,39,56
203,9/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,60,20,110,160,67,599,83,25,1,1,36,59
203,10/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,40,50,30,90,189,79,593,98,30,1,1,50,64
475,11/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,60,70,30,130,196,82,601,102,31,1,1,56,64
860,12/1/13,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,50,60,20,110,163,68,619,85,25,1,1,40,58
603,1/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,76,34,197,42,12,1,1,-4,46
603,2/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,74,33,193,41,12,1,1,-4,45
603,3/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,75,33,190,42,12,1,1,-3,45
603,4/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,79,35,197,44,13,1,1,-3,47
603,5/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,81,36,212,45,13,1,1,-1,46
603,6/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,82,36,236,46,13,1,1,0,46
603,7/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,82,36,252,46,13,1,1,0,46
603,8/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,86,38,248,48,14,1,1,1,47
603,9/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,30,40,10,70,91,40,244,51,15,1,1,2,49
603,10/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,10,30,20,40,77,34,240,43,12,1,1,-3,46
603,11/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,74,33,243,41,12,1,1,-4,45
603,12/1/12,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,88,39,250,49,14,1,1,2,47
603,1/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,85,34,197,42,12,1,1,-6,48
603,2/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,79,33,193,41,12,1,1,-6,45
603,3/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,80,33,190,42,12,1,1,-4,45
603,4/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,84,35,197,44,13,1,1,-4,47
603,5/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,80,36,212,45,13,1,1,-1,43
603,6/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,81,36,236,46,13,1,1,0,43
603,7/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,81,36,252,46,13,1,1,0,43
603,8/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,85,38,248,48,14,1,1,1,44
603,9/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,30,40,10,70,97,40,244,51,15,1,1,3,49
603,10/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,10,30,20,40,82,34,240,43,12,1,1,-4,46
603,11/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,30,0,50,79,33,243,41,12,1,1,-6,45
603,12/1/13,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,20,40,10,60,94,39,250,49,14,1,1,3,47
475,1/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,80,50,130,170,78,965,92,24,1,1,47,45
860,2/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,70,50,120,165,75,956,90,23,1,1,46,44
203,3/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,70,50,120,163,74,949,89,22,1,1,46,43
860,4/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,80,60,130,167,76,965,91,23,1,1,46,45
475,5/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,60,40,110,148,68,998,80,21,1,1,38,42
475,6/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,70,50,110,142,65,"1,042",77,20,1,1,36,41
959,7/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,132,60,"1,070",72,18,1,1,33,39
959,8/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,30,50,30,80,110,50,"1,064",60,15,1,1,24,36
475,9/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,136,62,"1,059",74,19,1,1,33,41
860,10/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,30,50,50,80,142,65,"1,053",77,20,1,1,35,42
475,11/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,50,30,100,150,69,"1,060",81,21,1,1,38,43
475,12/1/12,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,139,63,"1,075",76,19,1,1,36,40
860,1/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,80,50,130,190,78,965,92,24,1,1,73,47
203,2/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,70,50,120,176,75,956,90,23,1,1,68,44
475,3/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,70,50,120,174,74,949,89,22,1,1,68,43
475,4/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,80,60,130,178,76,965,91,23,1,1,68,45
203,5/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,60,40,110,147,68,998,80,21,1,1,52,39
959,6/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,70,50,110,141,65,"1,042",77,20,1,1,50,38
959,7/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,131,60,"1,070",72,18,1,1,46,36
475,8/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,30,50,30,80,109,50,"1,064",60,15,1,1,33,33
203,9/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,145,62,"1,059",74,19,1,1,49,41
203,10/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,30,50,50,80,151,65,"1,053",77,20,1,1,52,42
959,11/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,50,50,30,100,160,69,"1,060",81,21,1,1,56,43
203,12/1/13,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,40,60,40,100,148,63,"1,075",76,19,1,1,53,40
985,1/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,100,81,33,777,48,9,1,1,28,20
504,2/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,50,90,70,140,115,47,772,68,13,1,1,44,24
318,3/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,121,49,767,72,13,1,1,47,25
318,4/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,121,49,779,72,13,1,1,48,24
318,5/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,100,80,160,130,53,803,77,14,1,1,52,25
318,6/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,180,144,59,842,85,16,1,1,58,27
318,7/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,180,144,59,870,85,16,1,1,58,27
504,8/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,120,100,190,154,63,864,91,17,1,1,63,28
504,9/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,126,51,857,75,14,1,1,50,25
225,10/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,90,80,160,118,48,851,70,13,1,1,45,25
504,11/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,30,60,50,90,78,31,856,47,8,1,1,28,19
225,12/1/12,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,100,85,34,863,51,9,1,1,31,20
318,1/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,100,91,33,777,48,9,1,1,44,21
504,2/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,50,90,70,140,123,47,772,68,13,1,1,65,24
985,3/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,129,49,767,72,13,1,1,70,25
504,4/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,129,49,779,72,13,1,1,71,24
337,5/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,100,80,160,129,53,803,77,14,1,1,72,23
225,6/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,180,143,59,842,85,16,1,1,80,25
504,7/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,110,90,180,143,59,870,85,16,1,1,80,25
985,8/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,120,100,190,153,63,864,91,17,1,1,87,26
504,9/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,60,90,70,150,134,51,857,75,14,1,1,74,25
985,10/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,70,90,80,160,126,48,851,70,13,1,1,67,25
504,11/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,30,60,50,90,83,31,856,47,8,1,1,42,19
337,12/1/13,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,40,60,50,100,91,34,863,51,9,1,1,46,20
505,1/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,10,-30,120,99,88,525,11,27,1,1,-39,50
505,2/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,100,20,-20,120,102,84,625,18,26,1,1,-31,49
505,3/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,20,-20,130,106,88,715,18,27,1,1,-33,51
505,4/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,50,10,160,133,93,840,40,28,1,1,-11,51
505,5/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,120,50,10,170,136,98,973,38,30,1,1,-15,53
505,6/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,140,30,-20,170,141,116,"1,142",25,35,1,1,-34,59
505,7/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,150,60,10,210,169,120,"1,334",49,37,1,1,-11,60
505,8/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,150,20,-30,170,139,120,"1,439",19,37,1,1,-42,61
505,9/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,130,10,-40,140,115,104,"1,574",11,32,1,1,-44,55
505,10/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,40,10,150,109,86,"1,698",23,26,1,1,-26,49
505,11/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,90,50,10,140,122,82,"1,804",40,25,1,1,-8,48
505,12/1/12,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,100,90,40,190,160,92,"1,898",68,28,1,1,16,52
505,1/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,10,-30,120,111,88,525,11,27,1,1,-61,52
505,2/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,100,20,-20,120,109,84,625,18,26,1,1,-46,49
505,3/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,20,-20,130,113,88,715,18,27,1,1,-49,51
505,4/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,50,10,160,142,93,840,40,28,1,1,-16,51
505,5/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,120,50,10,170,135,98,973,38,30,1,1,-21,49
505,6/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,140,30,-20,170,140,116,"1,142",25,35,1,1,-47,55
505,7/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,150,60,10,210,167,120,"1,334",49,37,1,1,-15,56
505,8/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,150,20,-30,170,138,120,"1,439",19,37,1,1,-58,57
505,9/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,130,10,-40,140,123,104,"1,574",11,32,1,1,-65,55
505,10/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,110,40,10,150,116,86,"1,698",23,26,1,1,-39,49
505,11/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,90,50,10,140,130,82,"1,804",40,25,1,1,-12,48
505,12/1/13,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,100,90,40,190,171,92,"1,898",68,28,1,1,24,52
580,1/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,50,100,80,32,821,48,8,1,1,28,20
405,2/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,50,100,80,32,817,48,8,1,1,29,19
405,3/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,50,40,90,79,32,813,47,8,1,1,27,20
405,4/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,75,30,820,45,8,1,1,25,20
405,5/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,50,40,80,71,29,835,42,8,1,1,22,20
405,6/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,40,30,70,60,24,856,36,6,1,1,19,17
405,7/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,20,50,40,70,57,23,868,34,6,1,1,16,18
405,8/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,20,40,30,60,55,22,865,33,6,1,1,16,17
580,9/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,72,29,862,43,8,1,1,23,20
918,10/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,60,90,66,27,859,39,7,1,1,21,18
580,11/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,40,100,88,36,862,52,10,1,1,30,22
580,12/1/12,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,82,33,870,49,9,1,1,28,21
918,1/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,50,100,90,32,821,48,8,1,1,44,21
580,2/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,50,100,85,32,817,48,8,1,1,43,19
405,3/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,50,40,90,84,32,813,47,8,1,1,40,20
580,4/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,80,30,820,45,8,1,1,37,20
918,5/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,50,40,80,70,29,835,42,8,1,1,30,19
918,6/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,40,30,70,59,24,856,36,6,1,1,26,16
918,7/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,20,50,40,70,56,23,868,34,6,1,1,22,17
918,8/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,20,40,30,60,55,22,865,33,6,1,1,22,16
580,9/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,77,29,862,43,8,1,1,34,20
405,10/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,60,90,70,27,859,39,7,1,1,31,18
580,11/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,40,60,40,100,94,36,862,52,10,1,1,45,22
918,12/1/13,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,30,60,50,90,87,33,870,49,9,1,1,42,21
337,1/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,50,70,50,120,150,61,390,89,19,1,1,48,41
985,2/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,40,70,50,110,137,56,382,81,17,1,1,41,40
504,3/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,40,70,50,110,129,52,376,77,16,1,1,38,39
225,4/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,114,46,388,68,14,1,1,31,37
318,5/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,110,45,410,65,14,1,1,28,37
318,6/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,50,30,80,99,40,443,59,12,1,1,23,36
225,7/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,40,20,70,90,36,462,54,11,1,1,21,33
504,8/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,40,20,70,90,36,458,54,11,1,1,21,33
985,9/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,113,46,454,67,14,1,1,31,36
318,10/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,20,40,40,60,113,46,449,67,14,1,1,30,37
225,11/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,30,90,120,49,454,71,15,1,1,34,37
225,12/1/12,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,50,20,80,106,43,466,63,13,1,1,27,36
337,1/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,50,70,50,120,168,61,390,89,19,1,1,75,43
985,2/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,40,70,50,110,146,56,382,81,17,1,1,61,40
985,3/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,40,70,50,110,137,52,376,77,16,1,1,56,39
504,4/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,121,46,388,68,14,1,1,46,37
225,5/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,109,45,410,65,14,1,1,39,34
225,6/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,50,30,80,98,40,443,59,12,1,1,32,33
225,7/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,40,20,70,89,36,462,54,11,1,1,29,31
504,8/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,40,20,70,89,36,458,54,11,1,1,29,31
337,9/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,40,90,120,46,454,67,14,1,1,46,36
318,10/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,20,40,40,60,120,46,449,67,14,1,1,45,37
337,11/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,60,30,90,128,49,454,71,15,1,1,50,37
318,12/1/13,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,30,50,20,80,113,43,466,63,13,1,1,40,36
505,1/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,82,35,196,47,11,1,1,9,38
505,2/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,82,35,191,47,11,1,1,8,39
505,3/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,85,36,187,49,11,1,1,11,38
505,4/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,88,37,195,51,12,1,1,12,39
505,5/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,92,39,212,53,12,1,1,14,39
505,6/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,80,96,41,239,55,13,1,1,14,41
505,7/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,80,103,44,258,59,14,1,1,18,41
505,8/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,60,30,90,105,45,253,60,14,1,1,18,42
505,9/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,91,39,248,52,12,1,1,13,39
505,10/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,20,30,20,50,92,39,244,53,12,1,1,14,39
505,11/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,20,40,20,60,82,35,248,47,11,1,1,8,39
505,12/1/12,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,30,0,60,89,38,256,51,12,1,1,12,39
505,1/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,92,35,196,47,11,1,1,14,40
505,2/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,87,35,191,47,11,1,1,12,39
505,3/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,91,36,187,49,11,1,1,16,38
505,4/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,94,37,195,51,12,1,1,18,39
505,5/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,91,39,212,53,12,1,1,19,36
505,6/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,80,95,41,239,55,13,1,1,19,38
505,7/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,50,20,80,102,44,258,59,14,1,1,25,38
505,8/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,60,30,90,104,45,253,60,14,1,1,25,39
505,9/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,40,10,70,97,39,248,52,12,1,1,19,39
505,10/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,20,30,20,50,98,39,244,53,12,1,1,21,39
505,11/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,20,40,20,60,87,35,248,47,11,1,1,12,39
505,12/1/13,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,30,30,0,60,95,38,256,51,12,1,1,18,39
405,1/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,110,70,180,210,84,651,126,27,1,1,67,59
405,2/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,60,110,70,170,200,80,640,120,26,1,1,63,57
580,3/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,110,70,180,210,84,632,126,27,1,1,68,58
580,4/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,120,80,190,222,88,653,134,29,1,1,74,60
405,5/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,80,120,80,200,235,94,697,141,31,1,1,79,62
918,6/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,90,140,90,230,278,111,767,167,36,1,1,99,68
580,7/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,90,150,100,240,286,114,822,172,37,1,1,103,69
405,8/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,90,150,100,240,286,114,810,172,37,1,1,103,69
580,9/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,80,130,80,210,249,99,798,150,32,1,1,87,63
405,10/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,50,80,60,130,205,82,788,123,27,1,1,65,58
918,11/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,60,90,40,150,197,78,798,119,25,1,1,62,57
405,12/1/12,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,60,110,60,170,221,88,817,133,29,1,1,72,61
405,1/1/13,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,110,70,180,235,84,651,126,27,1,1,104,62
405,2/1/13,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,60,110,70,170,213,80,640,120,26,1,1,93,57
580,3/1/13,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,110,70,180,224,84,632,126,27,1,1,101,58
405,4/1/13,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,70,120,80,190,237,88,653,134,29,1,1,110,60
580,5/1/13,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,80,120,80,200,233,94,697,141,31,1,1,109,58
